date,new_cases,new_tests,new_tests_per_thousand,tests_per_case,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,total_smokers ,percent_pop_infected
5/25/2020,75,9982,0.861,56.19,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.5
5/26/2020,314,16225,1.4,55.986,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.5
5/27/2020,202,17772,1.533,58.845,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.5
5/28/2020,182,13090,1.129,71.332,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.5
5/29/2020,171,13616,1.175,66.109,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
5/30/2020,165,9729,0.839,70.972,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
5/31/2020,61,6795,0.586,74.535,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
6/1/2020,49,5438,0.469,72.258,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
6/2/2020,59,10656,0.919,86.724,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
6/3/2020,181,14800,1.277,85.395,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
6/4/2020,159,12842,1.108,87.43,75,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
6/5/2020,172,13083,1.129,86.697,73.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.51
6/6/2020,154,11865,1.024,90.396,73.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/7/2020,69,7307,0.63,90.145,73.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/8/2020,53,11013,0.95,96.298,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/9/2020,152,15085,1.302,91.484,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/10/2020,145,14326,1.236,94.601,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/11/2020,119,13941,1.203,100.252,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/12/2020,95,13743,1.186,110.906,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/13/2020,89,12521,1.08,121.792,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/14/2020,49,6245,0.539,123.756,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/15/2020,22,11905,1.027,130.799,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/16/2020,147,15194,1.311,131.949,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/17/2020,99,15312,1.321,143.319,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.52
6/18/2020,123,13959,1.204,142.434,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/19/2020,108,13395,1.156,138.978,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/20/2020,121,12534,1.081,132.351,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/21/2020,50,6602,0.57,132.687,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/22/2020,20,11129,0.96,131.921,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/23/2020,143,17383,1.5,136.015,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/24/2020,110,18466,1.593,138.476,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/25/2020,100,15202,1.312,145.261,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/26/2020,76,14554,1.256,154.632,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/27/2020,113,10950,0.945,154.057,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/28/2020,41,6184,0.534,155.672,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/29/2020,24,11992,1.035,156.064,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
6/30/2020,127,16062,1.386,158.051,51.85,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
7/1/2020,100,15172,1.309,155.108,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.53
7/2/2020,135,13607,1.174,143.705,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/3/2020,93,12376,1.068,136.406,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/4/2020,94,10003,0.863,139.077,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/5/2020,64,5800,0.5,133.462,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/6/2020,24,10721,0.925,131.462,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/7/2020,112,13924,1.201,131.199,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/8/2020,99,13859,1.196,129.291,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/9/2020,137,12535,1.082,127.157,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/10/2020,124,12022,1.037,120.584,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/11/2020,127,9290,0.802,113.753,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/12/2020,62,5622,0.485,113.829,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/13/2020,43,10241,0.884,110.071,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.54
7/14/2020,224,15070,1.3,96.37,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.55
7/15/2020,207,16354,1.411,87.811,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.55
7/16/2020,260,14479,1.249,79.347,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.55
7/17/2020,226,13993,1.207,74.021,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.55
7/18/2020,274,10449,0.902,66.516,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.55
7/19/2020,130,6279,0.542,63.683,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.56
7/20/2020,64,11901,1.027,63.915,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.56
7/21/2020,443,11987,1.034,53.268,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.56
7/22/2020,145,13283,1.146,53.417,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.56
7/23/2020,553,18285,1.578,46.963,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.57
7/24/2020,439,18678,1.612,44.365,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.57
7/25/2020,496,14507,1.252,41.815,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.57
7/26/2020,229,10981,0.947,42.053,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.58
7/27/2020,184,14560,1.256,41.094,48.15,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.58
7/28/2020,595,25521,2.202,43.853,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.58
7/29/2020,685,25480,2.199,40.242,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.59
7/30/2020,703,26134,2.255,40.787,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.59
7/31/2020,635,21530,1.858,39.329,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.6
8/1/2020,684,20418,1.762,38.931,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.61
8/2/2020,309,11695,1.009,38.298,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.61
8/3/2020,148,16827,1.452,39.266,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.61
8/4/2020,794,25451,2.196,37.274,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.62
8/5/2020,813,26379,2.276,36.328,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.62
8/6/2020,767,23195,2.001,35.059,61.11,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.63
8/7/2020,769,22826,1.97,34.265,57.41,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.64
8/8/2020,771,16668,1.438,32.724,57.41,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.64
8/9/2020,304,9956,0.859,32.364,62.96,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.65
8/10/2020,122,17036,1.47,32.606,62.96,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.65
8/11/2020,873,25658,2.214,32.069,62.96,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.66
8/12/2020,718,22073,1.905,31.778,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.66
8/13/2020,609,21859,1.886,32.663,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.67
8/14/2020,669,18676,1.611,32.447,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.67
8/15/2020,587,12981,1.12,33.035,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.68
8/16/2020,163,8932,0.771,34.006,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.68
8/17/2020,132,17998,1.553,34.171,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.68
8/18/2020,707,27111,2.339,36.16,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.69
8/19/2020,725,23088,1.992,36.372,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.69
8/20/2020,612,23852,2.058,36.895,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.7
8/21/2020,581,20813,1.796,38.431,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.7
8/22/2020,510,15631,1.349,40.065,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.71
8/23/2020,203,8529,0.736,39.488,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.71
8/24/2020,115,17609,1.519,39.569,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.71
8/25/2020,607,27040,2.333,40.729,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.72
8/26/2020,527,24596,2.122,43.762,56.48,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.72
8/27/2020,526,21308,1.839,44.16,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.72
8/28/2020,535,25114,2.167,46.254,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.73
8/29/2020,614,19052,1.644,45.81,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.73
8/30/2020,195,10600,0.915,46.592,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.74
8/31/2020,117,19657,1.696,47.217,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.74
9/1/2020,634,28223,2.435,47.188,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.74
9/2/2020,565,30069,2.594,48.343,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.75
9/3/2020,574,24017,2.072,48.463,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.75
9/4/2020,677,26583,2.294,46.86,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.76
9/5/2020,728,19740,1.703,45.526,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.76
9/6/2020,322,10963,0.946,44.028,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.77
9/7/2020,155,23129,1.996,44.52,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.77
9/8/2020,918,35123,3.031,43.063,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.78
9/9/2020,871,35047,3.024,41.131,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.78
9/10/2020,1024,36232,3.126,39.79,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.79
9/11/2020,1143,38042,3.282,38.418,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.8
9/12/2020,1284,27126,2.341,35.973,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.81
9/13/2020,617,19155,1.653,35.572,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.82
9/14/2020,301,29307,2.529,35.731,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.82
9/15/2020,1724,42303,3.65,32.627,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.84
9/16/2020,1628,46674,4.027,30.934,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.85
9/17/2020,1941,43222,3.729,28.459,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.87
9/18/2020,1750,41428,3.575,26.957,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.88
9/19/2020,1709,26392,2.277,25.696,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.9
9/20/2020,894,21874,1.887,25.254,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.9
9/21/2020,461,34932,3.014,25.41,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.91
9/22/2020,2202,45049,3.887,24.523,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.93
9/23/2020,2074,44434,3.834,23.328,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.95
9/24/2020,2096,40555,3.499,22.767,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.96
9/25/2020,1795,37845,3.265,22.356,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.98
9/26/2020,1622,33429,2.884,23.162,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,0.99
9/27/2020,943,20311,1.753,22.923,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1
9/28/2020,539,28509,2.46,22.194,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.01
9/29/2020,2777,47997,4.141,21.366,50.93,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.03
9/30/2020,2978,46260,3.992,19.994,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.06
10/1/2020,3239,41606,3.59,18.425,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.08
10/2/2020,3407,41719,3.6,16.759,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.11
10/3/2020,3721,34191,2.95,14.804,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.15
10/4/2020,1708,17955,1.549,14.058,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.16
10/5/2020,1035,27371,2.362,13.628,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.17
10/6/2020,5244,45638,3.938,11.942,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.21
10/7/2020,5686,54386,4.693,10.934,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.26
10/8/2020,6788,49749,4.293,9.824,45.37,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.32
10/9/2020,6579,53409,4.608,9.192,43.52,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.38
10/10/2020,7774,47332,4.084,8.518,43.52,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.45
10/11/2020,4280,30333,2.617,8.293,43.52,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.48
10/12/2020,2408,44474,3.837,8.451,43.52,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.5
10/13/2020,9437,58950,5.086,8.095,43.52,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.58
10/14/2020,11737,70149,6.053,8.107,43.52,375.564,41.8,18.571,114.898,4.29,25.1,31.4,56.5,1.69
3/25/2020,313,17092,0.453,63.438,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.01
3/26/2020,1426,19449,0.515,39.571,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.01
3/27/2020,633,9041,0.24,29.58,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.01
3/28/2020,657,13557,0.359,25.734,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.01
3/29/2020,711,26234,0.695,27.328,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.01
3/30/2020,869,30703,0.813,27.771,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.02
4/2/2020,1059,11221,0.297,17.158,74.54,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.03
4/3/2020,1673,26911,0.713,17.161,74.54,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.03
4/4/2020,1251,16906,0.448,16.289,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.03
4/5/2020,1363,22878,0.606,14.643,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.04
4/6/2020,1614,1957,0.052,10.353,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.04
4/7/2020,1157,9701,0.257,10.561,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.04
4/8/2020,1230,12762,0.338,10.948,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.05
4/9/2020,1391,14312,0.379,10.892,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.05
4/10/2020,1474,9741,0.258,9.31,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.05
4/11/2020,1385,18230,0.483,9.318,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.06
4/12/2020,1168,3099,0.082,7.411,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.06
4/13/2020,1064,24269,0.643,10.386,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.06
4/14/2020,1298,21797,0.578,11.566,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.07
4/15/2020,1383,11636,0.308,11.25,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.07
4/16/2020,1318,24707,0.655,12.484,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.08
4/17/2020,1717,15943,0.422,12.823,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.08
4/18/2020,1791,13213,0.35,11.774,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.08
4/19/2020,1469,19846,0.526,13.089,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.09
4/20/2020,1436,19489,0.516,12.162,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.09
4/21/2020,2046,10380,0.275,10.324,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.1
4/22/2020,1590,10417,0.276,10.029,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.1
4/23/2020,1766,43753,1.159,11.26,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.11
4/24/2020,1920,23297,0.617,11.682,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.11
4/25/2020,1778,26160,0.693,12.773,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.12
4/26/2020,1464,22105,0.586,12.967,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.12
4/27/2020,1543,25788,0.683,13.373,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.12
4/28/2020,1605,23408,0.62,14.995,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.13
4/29/2020,1526,17553,0.465,15.692,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.13
4/30/2020,1572,29871,0.791,14.742,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.14
5/1/2020,1649,43939,1.164,16.955,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.14
5/4/2020,2760,25878,0.686,16.038,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.16
5/5/2020,1298,21199,0.562,16.259,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.16
5/6/2020,1274,1959,0.052,15.303,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.16
5/7/2020,1450,59356,1.573,17.936,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.17
5/8/2020,1426,30130,0.798,17.096,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.17
5/9/2020,1512,35583,0.943,18.002,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.18
5/10/2020,1268,25633,0.679,18.178,72.69,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.18
5/11/2020,1146,25722,0.682,21.291,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.18
5/12/2020,1133,26733,0.708,22.273,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.19
5/13/2020,1176,23697,0.628,24.899,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.19
5/14/2020,1121,3416,0.091,19.462,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.19
5/15/2020,1123,60116,1.593,23.694,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.19
5/16/2020,1201,32590,0.863,24.229,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.2
5/17/2020,1251,31193,0.826,24.962,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.2
5/18/2020,1138,23292,0.617,24.689,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.2
5/19/2020,1070,16980,0.45,23.674,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.21
5/20/2020,1040,35962,0.953,25.623,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.21
5/21/2020,990,2121,0.056,25.886,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.21
5/22/2020,1222,26514,0.703,21.316,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.22
5/23/2020,1156,30347,0.804,21.153,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.22
5/24/2020,1141,22979,0.609,20.394,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.22
5/25/2020,1078,24872,0.659,20.758,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.22
5/26/2020,1012,20719,0.549,21.405,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.23
5/27/2020,936,27758,0.735,20.612,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.23
5/28/2020,872,30965,0.82,24.829,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.23
5/29/2020,993,34173,0.905,26.685,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.23
5/30/2020,906,37797,1.001,28.72,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.24
5/31/2020,772,31868,0.844,31.687,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.24
6/1/2020,757,28255,0.749,33.856,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.24
6/2/2020,758,30138,0.799,36.863,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.24
6/3/2020,705,30112,0.798,38.748,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.24
6/4/2020,675,35823,0.949,40.993,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.25
6/5/2020,641,37411,0.991,44.382,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.25
6/6/2020,609,5641,0.149,40.522,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.25
6/7/2020,722,37779,1.001,42.152,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.25
6/8/2020,642,28545,0.756,43.234,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.25
6/9/2020,545,33319,0.883,45.963,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.25
6/10/2020,409,25578,0.678,48.103,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/11/2020,472,33536,0.889,49.953,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/12/2020,405,39241,1.04,53.532,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/13/2020,413,43600,1.155,66.962,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/14/2020,467,41828,1.108,73.261,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/15/2020,377,38852,1.029,82.887,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/16/2020,360,30700,0.813,87.267,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/17/2020,320,33254,0.881,92.754,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/18/2020,386,37751,1,97.223,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.26
6/19/2020,367,40959,1.085,99.236,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/20/2020,409,44123,1.169,99.579,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/21/2020,390,43218,1.145,103.049,70.83,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/22/2020,318,32660,0.865,103.007,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/23/2020,311,28677,0.76,104.216,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/24/2020,326,38751,1.027,106.159,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/25/2020,279,35781,0.948,110.069,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/26/2020,369,39713,1.052,109.459,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
